XP_040185149.1	565	msaprobs_alignment_4742434	6.6e-143	8.4e-31	5.1e-27	hyaluronan synthase 3 isoform X1 [Rana temporaria]
XP_040185149.1	565	msaprobs_alignment_4742434	6.6e-143	1.5e-112	9.2e-109	hyaluronan synthase 3 isoform X1 [Rana temporaria]
XP_039358796.1	575	msaprobs_alignment_4742434	6.8e-143	2.4e-145	1.4e-141	hyaluronan synthase 3 isoform X2 [Mauremys reevesii]
XP_044843220.1	548	msaprobs_alignment_4742434	8.6e-143	3e-145	1.7999999999999998e-141	hyaluronan synthase 3 [Mauremys mutica]
XP_018594996.2	544	msaprobs_alignment_4742434	9.5e-143	2.7000000000000003e-28	1.7e-24	hyaluronan synthase 3 [Scleropages formosus]
XP_018594996.2	544	msaprobs_alignment_4742434	9.5e-143	3.7e-115	2.3e-111	hyaluronan synthase 3 [Scleropages formosus]
XP_040185150.1	546	msaprobs_alignment_4742434	1.0999999999999999e-142	1.1000000000000001e-30	6.800000000000001e-27	hyaluronan synthase 3 isoform X2 [Rana temporaria]
XP_040185150.1	546	msaprobs_alignment_4742434	1.0999999999999999e-142	1.6e-112	9.5e-109	hyaluronan synthase 3 isoform X2 [Rana temporaria]
XP_035867974.1	577	msaprobs_alignment_4742434	1.4999999999999999e-142	3e-144	1.8e-140	hyaluronan synthase 3 isoform X1 [Phyllostomus discolor]
XP_039358795.1	548	msaprobs_alignment_4742434	1.6e-142	5.4e-145	3.3e-141	hyaluronan synthase 3 isoform X1 [Mauremys reevesii]
XP_044767218.1	554	msaprobs_alignment_4742434	2.4e-142	5.4e-144	3.3e-140	hyaluronan synthase 3 [Neomonachus schauinslandi]
XP_033012963.1	548	msaprobs_alignment_4742434	2.9e-142	1.5e-144	9.099999999999999e-141	hyaluronan synthase 3 [Lacerta agilis]
XP_005310642.1	548	msaprobs_alignment_4742434	2.9999999999999998e-142	1e-144	6.399999999999999e-141	hyaluronan synthase 3 [Chrysemys picta bellii]
NP_001001268.1	553	msaprobs_alignment_4742434	3.5e-142	8.6e-144	5.3e-140	hyaluronan synthase 3 [Sus scrofa]
XP_034494448.1	563	msaprobs_alignment_4742434	3.5e-142	8e-144	4.9e-140	hyaluronan synthase 3 isoform X8 [Ailuropoda melanoleuca]
XP_030437162.1	548	msaprobs_alignment_4742434	3.6e-142	1.3e-144	7.6e-141	hyaluronan synthase 3 [Gopherus evgoodei]
XP_028390573.1	553	msaprobs_alignment_4742434	3.7e-142	7.6e-144	4.6e-140	hyaluronan synthase 3 isoform X2 [Phyllostomus discolor]
XP_007062507.1	548	msaprobs_alignment_4742434	3.8999999999999996e-142	1.5e-144	8.9e-141	hyaluronan synthase 3 [Chelonia mydas]
XP_007090413.1	553	msaprobs_alignment_4742434	5.1e-142	1.2e-143	7.3e-140	LOW QUALITY PROTEIN: hyaluronan synthase 3 [Panthera tigris]
XP_029780317.1	553	msaprobs_alignment_4742434	5.3e-142	1.2e-143	7.6e-140	hyaluronan synthase 3 [Suricata suricatta]
XP_028595726.1	598	msaprobs_alignment_4742434	5.3e-142	2.8e-144	1.7e-140	hyaluronan synthase 3 isoform X2 [Podarcis muralis]
XP_019659329.1	553	msaprobs_alignment_4742434	5.9e-142	1.3e-143	8e-140	hyaluronan synthase 3 isoform X9 [Ailuropoda melanoleuca]
XP_041417114.1	554	msaprobs_alignment_4742434	7e-142	3.3e-142	1.9999999999999998e-138	hyaluronan synthase 3 isoform X1 [Xenopus laevis]
XP_025282441.1	553	msaprobs_alignment_4742434	7.6e-142	1.7e-143	1e-139	hyaluronan synthase 3 [Canis lupus dingo]
XP_034378111.1	554	msaprobs_alignment_4742434	7.9e-142	1.1e-143	6.5e-140	hyaluronan synthase 3 isoform X1 [Arvicanthis niloticus]
XP_041078353.1	550	msaprobs_alignment_4742434	7.9e-142	1.0999999999999999e-142	6.9e-139	hyaluronan synthase 3-like [Polyodon spathula]
XP_012597863.1	553	msaprobs_alignment_4742434	8.5e-142	2e-143	1.1999999999999999e-139	hyaluronan synthase 3 isoform X4 [Microcebus murinus]
XP_034494447.1	646	msaprobs_alignment_4742434	8.5e-142	1.6e-143	9.9e-140	hyaluronan synthase 3 isoform X7 [Ailuropoda melanoleuca]
XP_019791181.1	553	msaprobs_alignment_4742434	8.6e-142	1.1e-143	6.7e-140	hyaluronan synthase 3 isoform X6 [Tursiops truncatus]
NP_758822.1	554	msaprobs_alignment_4742434	9.2e-142	1.3e-143	7.7e-140	hyaluronan synthase 3 [Rattus norvegicus]
XP_041123701.1	606	msaprobs_alignment_4742434	1.0999999999999999e-141	5.9000000000000005e-30	3.6e-26	hyaluronan synthase 3-like [Polyodon spathula]
XP_041123701.1	606	msaprobs_alignment_4742434	1.0999999999999999e-141	1.3e-114	8.1e-111	hyaluronan synthase 3-like [Polyodon spathula]
XP_030153538.1	553	msaprobs_alignment_4742434	1.0999999999999999e-141	2.5e-143	1.5e-139	hyaluronan synthase 3 isoform X1 [Lynx canadensis]
XP_012597862.1	596	msaprobs_alignment_4742434	1.0999999999999999e-141	2.6e-143	1.6e-139	hyaluronan synthase 3 isoform X3 [Microcebus murinus]
XP_031150652.1	692	msaprobs_alignment_4742434	1.0999999999999999e-141	2.1000000000000003e-145	1.2999999999999999e-141	chitin synthase chs-2-like [Sander lucioperca]
XP_032086200.1	566	msaprobs_alignment_4742434	1.1999999999999999e-141	5.7e-144	3.5e-140	hyaluronan synthase 3 [Thamnophis elegans]
XP_031197167.1	554	msaprobs_alignment_4742434	1.1999999999999999e-141	1.6e-143	9.8e-140	hyaluronan synthase 3 isoform X1 [Mastomys coucha]
XP_035298544.1	554	msaprobs_alignment_4742434	1.2999999999999999e-141	1.6e-143	9.5e-140	hyaluronan synthase 3 [Cricetulus griseus]
XP_036689922.1	553	msaprobs_alignment_4742434	1.5999999999999998e-141	2.7e-143	1.7e-139	hyaluronan synthase 3 [Balaenoptera musculus]
XP_018114998.2	545	msaprobs_alignment_4742434	1.5999999999999998e-141	9.000000000000001e-29	5.5e-25	hyaluronan synthase 3 isoform X2 [Xenopus laevis]
XP_018114998.2	545	msaprobs_alignment_4742434	1.5999999999999998e-141	2.3e-112	1.4e-108	hyaluronan synthase 3 isoform X2 [Xenopus laevis]
XP_043946509.1	553	msaprobs_alignment_4742434	1.7e-141	4.7e-144	2.9e-140	hyaluronan synthase 2-like [Protopterus annectens]
XP_038223855.1	548	msaprobs_alignment_4742434	2e-141	7.4e-144	4.5e-140	hyaluronan synthase 3 [Dermochelys coriacea]
XP_002826626.1	553	msaprobs_alignment_4742434	2.1e-141	5e-143	3e-139	hyaluronan synthase 3 [Pongo abelii]
XP_026634309.1	554	msaprobs_alignment_4742434	2.3e-141	3.1e-143	1.9e-139	hyaluronan synthase 3 [Microtus ochrogaster]
XP_027474531.2	554	msaprobs_alignment_4742434	2.5e-141	5.4999999999999995e-143	3.4e-139	hyaluronan synthase 3 isoform X1 [Zalophus californianus]
XP_035137701.1	576	msaprobs_alignment_4742434	2.5e-141	6e-143	3.7e-139	hyaluronan synthase 3 isoform X12 [Callithrix jacchus]
XP_030650655.1	553	msaprobs_alignment_4742434	2.5999999999999998e-141	8.8e-143	5.4e-139	hyaluronan synthase 3 isoform X2 [Nomascus leucogenys]
XP_004087341.1	553	msaprobs_alignment_4742434	2.6999999999999997e-141	8.7e-143	5.3e-139	hyaluronan synthase 3 isoform X1 [Nomascus leucogenys]
NP_001186209.1	553	msaprobs_alignment_4742434	2.6999999999999997e-141	6.5e-143	3.9e-139	hyaluronan synthase 3 isoform a [Homo sapiens]
XP_038168182.1	554	msaprobs_alignment_4742434	2.6999999999999997e-141	3.7e-143	2.1999999999999997e-139	hyaluronan synthase 3 [Arvicola amphibius]
XP_004584034.1	553	msaprobs_alignment_4742434	2.6999999999999997e-141	3.9e-143	2.3999999999999998e-139	hyaluronan synthase 3 [Ochotona princeps]
XP_008984389.1	553	msaprobs_alignment_4742434	3.0999999999999997e-141	7.4e-143	4.4999999999999995e-139	hyaluronan synthase 3 isoform X13 [Callithrix jacchus]
XP_035137706.1	656	msaprobs_alignment_4742434	3.4999999999999997e-141	7.099999999999999e-143	4.3999999999999995e-139	hyaluronan synthase 3 isoform X14 [Callithrix jacchus]
XP_023492961.1	553	msaprobs_alignment_4742434	3.9e-141	1.3e-142	7.9e-139	hyaluronan synthase 3 [Equus caballus]
XP_032180871.1	592	msaprobs_alignment_4742434	4.2e-141	1.8e-142	1.1e-138	hyaluronan synthase 3 isoform X1 [Mustela erminea]
XP_032180872.1	555	msaprobs_alignment_4742434	4.3e-141	1.9e-142	1.2e-138	hyaluronan synthase 3 isoform X2 [Mustela erminea]
XP_005592427.1	553	msaprobs_alignment_4742434	4.3999999999999996e-141	1.3e-142	8.1e-139	PREDICTED: hyaluronan synthase 3 [Macaca fascicularis]
XP_010353330.1	553	msaprobs_alignment_4742434	5.1e-141	1.6999999999999998e-142	9.999999999999999e-139	hyaluronan synthase 3 [Rhinopithecus roxellana]
XP_034494445.1	940	msaprobs_alignment_4742434	6.399999999999999e-141	5.3e-143	3.3e-139	hyaluronan synthase 3 isoform X6 [Ailuropoda melanoleuca]
XP_002761148.2	687	msaprobs_alignment_4742434	6.999999999999999e-141	1.3e-142	8.199999999999999e-139	hyaluronan synthase 3 isoform X10 [Callithrix jacchus]
XP_044048285.1	561	msaprobs_alignment_4742434	7.3e-141	2.9999999999999998e-142	1.7999999999999998e-138	hyaluronan synthase 3 isoform X1 [Siniperca chuatsi]
XP_025225298.1	553	msaprobs_alignment_4742434	7.4e-141	2.4e-142	1.5e-138	hyaluronan synthase 3 isoform X1 [Theropithecus gelada]
XP_044048287.1	558	msaprobs_alignment_4742434	7.8e-141	3.1e-142	1.8999999999999998e-138	hyaluronan synthase 3 isoform X2 [Siniperca chuatsi]
XP_041966289.1	570	msaprobs_alignment_4742434	8.2e-141	4.9999999999999996e-26	3e-22	hyaluronan synthase 3 isoform X3 [Alosa sapidissima]
XP_041966289.1	570	msaprobs_alignment_4742434	8.2e-141	7.8e-115	4.7e-111	hyaluronan synthase 3 isoform X3 [Alosa sapidissima]
XP_041966288.1	576	msaprobs_alignment_4742434	8.6e-141	2.6e-26	1.6000000000000002e-22	hyaluronan synthase 3 isoform X2 [Alosa sapidissima]
XP_041966288.1	576	msaprobs_alignment_4742434	8.6e-141	8.1e-115	4.9e-111	hyaluronan synthase 3 isoform X2 [Alosa sapidissima]
XP_007249277.2	553	msaprobs_alignment_4742434	8.6e-141	2.1999999999999997e-25	1.4e-21	hyaluronan synthase 3 [Astyanax mexicanus]
XP_007249277.2	553	msaprobs_alignment_4742434	8.6e-141	5.7e-116	3.5e-112	hyaluronan synthase 3 [Astyanax mexicanus]
XP_012697927.1	563	msaprobs_alignment_4742434	8.7e-141	8.8e-115	5.3000000000000004e-111	hyaluronan synthase 3 [Clupea harengus]
XP_036963443.1	558	msaprobs_alignment_4742434	8.799999999999999e-141	5.1e-27	3.1e-23	hyaluronan synthase 3 [Acanthopagrus latus]
XP_036963443.1	558	msaprobs_alignment_4742434	8.799999999999999e-141	4.6e-114	2.8e-110	hyaluronan synthase 3 [Acanthopagrus latus]
XP_041740501.1	853	msaprobs_alignment_4742434	8.9e-141	1.9e-144	1.2e-140	chitin synthase chs-1-like [Coregonus clupeaformis]
XP_041966287.1	579	msaprobs_alignment_4742434	9.7e-141	1.8e-26	1.1e-22	hyaluronan synthase 3 isoform X1 [Alosa sapidissima]
XP_041966287.1	579	msaprobs_alignment_4742434	9.7e-141	8.4e-115	5.1e-111	hyaluronan synthase 3 isoform X1 [Alosa sapidissima]
XP_030586823.1	558	msaprobs_alignment_4742434	9.899999999999999e-141	3.8e-27	2.3e-23	LOW QUALITY PROTEIN: hyaluronan synthase 3 [Archocentrus centrarchus]
XP_030586823.1	558	msaprobs_alignment_4742434	9.899999999999999e-141	3.1e-114	1.9000000000000002e-110	LOW QUALITY PROTEIN: hyaluronan synthase 3 [Archocentrus centrarchus]
XP_034389937.1	558	msaprobs_alignment_4742434	1e-140	3.8e-26	2.3000000000000003e-22	hyaluronan synthase 3 [Cyclopterus lumpus]
XP_034389937.1	558	msaprobs_alignment_4742434	1e-140	4.4e-115	2.7000000000000003e-111	hyaluronan synthase 3 [Cyclopterus lumpus]
XP_030588331.1	580	msaprobs_alignment_4742434	1.1e-140	2.8e-27	1.7e-23	hyaluronan synthase 3-like [Archocentrus centrarchus]
XP_030588331.1	580	msaprobs_alignment_4742434	1.1e-140	3.6e-114	2.2000000000000002e-110	hyaluronan synthase 3-like [Archocentrus centrarchus]
XP_010977531.1	553	msaprobs_alignment_4742434	1.4999999999999999e-140	3.5e-142	2.1e-138	hyaluronan synthase 3 [Camelus dromedarius]
XP_043837405.1	548	msaprobs_alignment_4742434	1.6e-140	2.1e-142	1.3e-138	hyaluronan synthase 3 [Dromiciops gliroides]
XP_042631297.1	553	msaprobs_alignment_4742434	1.8e-140	7.7e-27	4.7e-23	hyaluronan synthase 3-like isoform X2 [Cyprinus carpio]
XP_042631297.1	553	msaprobs_alignment_4742434	1.8e-140	1.2e-114	7.300000000000001e-111	hyaluronan synthase 3-like isoform X2 [Cyprinus carpio]
XP_017917688.1	553	msaprobs_alignment_4742434	1.8e-140	4.3999999999999996e-142	2.6999999999999997e-138	PREDICTED: hyaluronan synthase 3 [Capra hircus]
XP_041652121.1	558	msaprobs_alignment_4742434	1.9e-140	3e-26	1.8000000000000001e-22	hyaluronan synthase 3 isoform X2 [Cheilinus undulatus]
XP_041652121.1	558	msaprobs_alignment_4742434	1.9e-140	1.1e-114	6.5000000000000005e-111	hyaluronan synthase 3 isoform X2 [Cheilinus undulatus]
XP_029288749.1	558	msaprobs_alignment_4742434	2e-140	9.5e-26	5.8e-22	hyaluronan synthase 3 [Cottoperca gobio]
XP_029288749.1	558	msaprobs_alignment_4742434	2e-140	4.5e-115	2.8000000000000003e-111	hyaluronan synthase 3 [Cottoperca gobio]
NP_001179796.1	553	msaprobs_alignment_4742434	2.1e-140	4.9999999999999995e-142	3e-138	hyaluronan synthase 3 [Bos taurus]
XP_044788039.1	656	msaprobs_alignment_4742434	2.3e-140	4.7e-142	2.8e-138	hyaluronan synthase 3 isoform X7 [Bubalus bubalis]
XP_042631296.1	556	msaprobs_alignment_4742434	2.3e-140	5.3e-27	3.2000000000000003e-23	hyaluronan synthase 3-like isoform X1 [Cyprinus carpio]
XP_042631296.1	556	msaprobs_alignment_4742434	2.3e-140	1.2e-114	7.4e-111	hyaluronan synthase 3-like isoform X1 [Cyprinus carpio]
XP_028713555.1	561	msaprobs_alignment_4742434	2.4e-140	5.2e-142	3.2e-138	hyaluronan synthase 3 isoform X1 [Peromyscus leucopus]
XP_033824688.1	555	msaprobs_alignment_4742434	2.4e-140	1.3e-26	8.000000000000001e-23	hyaluronan synthase 3 [Periophthalmus magnuspinnatus]
XP_033824688.1	555	msaprobs_alignment_4742434	2.4e-140	2.1e-114	1.3000000000000001e-110	hyaluronan synthase 3 [Periophthalmus magnuspinnatus]
XP_041652120.1	568	msaprobs_alignment_4742434	2.6e-140	2.3e-26	1.4000000000000002e-22	hyaluronan synthase 3 isoform X1 [Cheilinus undulatus]
XP_041652120.1	568	msaprobs_alignment_4742434	2.6e-140	9.599999999999999e-115	5.800000000000001e-111	hyaluronan synthase 3 isoform X1 [Cheilinus undulatus]
XP_043754856.1	553	msaprobs_alignment_4742434	2.6e-140	3.9999999999999994e-142	2.4e-138	hyaluronan synthase 3 [Cervus elaphus]
XP_029909950.1	558	msaprobs_alignment_4742434	2.6e-140	2.4e-114	1.5e-110	hyaluronan synthase 3 [Myripristis murdjan]
XP_031805952.1	548	msaprobs_alignment_4742434	2.6e-140	4.1e-142	2.5e-138	hyaluronan synthase 3 [Sarcophilus harrisii]
XP_044126863.1	538	msaprobs_alignment_4742434	2.6e-140	8.8e-29	5.399999999999999e-25	hyaluronan synthase 3 [Bufo gargarizans]
XP_044126863.1	538	msaprobs_alignment_4742434	2.6e-140	1.7e-111	1.0999999999999999e-107	hyaluronan synthase 3 [Bufo gargarizans]
XP_033943809.1	558	msaprobs_alignment_4742434	2.7e-140	1.8e-25	1.1e-21	hyaluronan synthase 3 [Pseudochaenichthys georgianus]
XP_033943809.1	558	msaprobs_alignment_4742434	2.7e-140	3.4999999999999997e-115	2.1000000000000002e-111	hyaluronan synthase 3 [Pseudochaenichthys georgianus]
XP_020311360.1	560	msaprobs_alignment_4742434	3.8e-140	9.1e-27	5.600000000000001e-23	hyaluronan synthase 3 [Oncorhynchus kisutch]
XP_020311360.1	560	msaprobs_alignment_4742434	3.8e-140	1.6999999999999998e-113	1.1e-109	hyaluronan synthase 3 [Oncorhynchus kisutch]
XP_038610300.1	548	msaprobs_alignment_4742434	4.4e-140	5.300000000000001e-28	3.1999999999999998e-24	hyaluronan synthase 3 [Tachyglossus aculeatus]
XP_038610300.1	548	msaprobs_alignment_4742434	4.4e-140	6.7e-112	4.1e-108	hyaluronan synthase 3 [Tachyglossus aculeatus]
XP_030646648.1	555	msaprobs_alignment_4742434	4.8e-140	1.4e-25	8.5e-22	hyaluronan synthase 3 [Chanos chanos]
XP_041795050.1	558	msaprobs_alignment_4742434	5e-140	9.999999999999999e-26	6.400000000000001e-22	hyaluronan synthase 3 [Chelmon rostratus]
XP_041795050.1	558	msaprobs_alignment_4742434	5e-140	1.7e-114	9.999999999999999e-111	hyaluronan synthase 3 [Chelmon rostratus]
XP_029524032.1	560	msaprobs_alignment_4742434	5.3e-140	1.2e-26	7.2e-23	hyaluronan synthase 3 [Oncorhynchus nerka]
XP_037671574.1	553	msaprobs_alignment_4742434	6.1e-140	1.0999999999999999e-141	6.699999999999999e-138	hyaluronan synthase 3 [Choloepus didactylus]
XP_024235095.2	561	msaprobs_alignment_4742434	6.6e-140	7.2e-27	4.4e-23	hyaluronan synthase 3 isoform X1 [Oncorhynchus tshawytscha]
XP_003449238.1	553	msaprobs_alignment_4742434	7.5e-140	1.2e-26	7.5e-23	hyaluronan synthase 3 [Oreochromis niloticus]
XP_003449238.1	553	msaprobs_alignment_4742434	7.5e-140	8.9e-114	5.5e-110	hyaluronan synthase 3 [Oreochromis niloticus]
XP_034494441.1	1587	msaprobs_alignment_4742434	7.5e-140	2.1999999999999998e-142	1.4e-138	transport and Golgi organization protein 6 homolog isoform X1 [Ailuropoda melanoleuca]
XP_019791175.1	1590	msaprobs_alignment_4742434	7.7e-140	1.4e-142	8.599999999999999e-139	transport and Golgi organization protein 6 homolog isoform X1 [Tursiops truncatus]
XP_019791176.1	1543	msaprobs_alignment_4742434	7.799999999999999e-140	1.4e-142	8.699999999999999e-139	transport and Golgi organization protein 6 homolog isoform X2 [Tursiops truncatus]
XP_031609345.1	553	msaprobs_alignment_4742434	7.9e-140	5.3e-141	3.1999999999999997e-137	hyaluronan synthase 3 [Oreochromis aureus]
XP_006974213.1	548	msaprobs_alignment_4742434	7.9e-140	1.7999999999999998e-141	1.1e-137	hyaluronan synthase 3 [Peromyscus maniculatus bairdii]
XP_013979743.1	558	msaprobs_alignment_4742434	8.8e-140	1.7e-26	1e-22	PREDICTED: hyaluronan synthase 3 [Salmo salar]
XP_043119939.1	553	msaprobs_alignment_4742434	8.8e-140	2.8e-26	1.7000000000000002e-22	hyaluronan synthase 3 isoform X2 [Puntigrus tetrazona]
XP_043119939.1	553	msaprobs_alignment_4742434	8.8e-140	2.6e-114	1.6e-110	hyaluronan synthase 3 isoform X2 [Puntigrus tetrazona]
XP_027128341.1	559	msaprobs_alignment_4742434	1e-139	5.3e-114	3.3e-110	hyaluronan synthase 3 [Larimichthys crocea]
XP_040266248.1	545	msaprobs_alignment_4742434	1.0999999999999999e-139	1.7000000000000003e-28	1.0000000000000001e-24	hyaluronan synthase 3 isoform X2 [Bufo bufo]
XP_040266248.1	545	msaprobs_alignment_4742434	1.0999999999999999e-139	4.1000000000000004e-111	2.5e-107	hyaluronan synthase 3 isoform X2 [Bufo bufo]
XP_035137697.1	1247	msaprobs_alignment_4742434	1.0999999999999999e-139	5.8e-142	3.5999999999999996e-138	transport and Golgi organization protein 6 homolog isoform X6 [Callithrix jacchus]
XP_042600122.1	553	msaprobs_alignment_4742434	1.0999999999999999e-139	2.1e-26	1.3e-22	hyaluronan synthase 3-like isoform X2 [Cyprinus carpio]
XP_042600122.1	553	msaprobs_alignment_4742434	1.0999999999999999e-139	5.1e-114	3.1e-110	hyaluronan synthase 3-like isoform X2 [Cyprinus carpio]
XP_036042984.1	548	msaprobs_alignment_4742434	1.1999999999999999e-139	1.7e-141	1e-137	hyaluronan synthase 3 [Onychomys torridus]
XP_026086436.1	553	msaprobs_alignment_4742434	1.3e-139	1.1e-26	6.7e-23	hyaluronan synthase 3-like [Carassius auratus]
XP_026086436.1	553	msaprobs_alignment_4742434	1.3e-139	1.6e-113	9.5e-110	hyaluronan synthase 3-like [Carassius auratus]
XP_034031463.1	553	msaprobs_alignment_4742434	1.3e-139	9.2e-26	5.600000000000001e-22	hyaluronan synthase 3 [Thalassophryne amazonica]
XP_034031463.1	553	msaprobs_alignment_4742434	1.3e-139	3.7e-114	2.3e-110	hyaluronan synthase 3 [Thalassophryne amazonica]
XP_042600121.1	556	msaprobs_alignment_4742434	1.4e-139	1.3e-26	8.1e-23	hyaluronan synthase 3-like isoform X1 [Cyprinus carpio]
XP_029882237.1	548	msaprobs_alignment_4742434	1.4e-139	2.1e-141	1.3e-137	hyaluronan synthase 3 [Aquila chrysaetos chrysaetos]
XP_038872772.1	560	msaprobs_alignment_4742434	1.7e-139	4.4e-26	2.7e-22	hyaluronan synthase 3 [Salvelinus namaycush]
XP_004556264.1	553	msaprobs_alignment_4742434	1.7e-139	1.1e-26	6.900000000000001e-23	hyaluronan synthase 3 [Maylandia zebra]
XP_004556264.1	553	msaprobs_alignment_4742434	1.7e-139	1.1999999999999999e-113	7e-110	hyaluronan synthase 3 [Maylandia zebra]
XP_030221823.1	560	msaprobs_alignment_4742434	1.7e-139	2.4e-26	1.5000000000000002e-22	hyaluronan synthase 3 [Gadus morhua]
XP_030221823.1	560	msaprobs_alignment_4742434	1.7e-139	3.1999999999999998e-114	1.9999999999999998e-110	hyaluronan synthase 3 [Gadus morhua]
XP_040266247.1	583	msaprobs_alignment_4742434	1.8e-139	1.3000000000000002e-28	7.9e-25	hyaluronan synthase 3 isoform X1 [Bufo bufo]
XP_040266247.1	583	msaprobs_alignment_4742434	1.8e-139	5.1e-111	3.0999999999999996e-107	hyaluronan synthase 3 isoform X1 [Bufo bufo]
XP_028988713.1	558	msaprobs_alignment_4742434	1.8e-139	6.4e-26	3.9000000000000004e-22	hyaluronan synthase 3-like isoform X2 [Betta splendens]
XP_028988713.1	558	msaprobs_alignment_4742434	1.8e-139	8.7e-114	5.3e-110	hyaluronan synthase 3-like isoform X2 [Betta splendens]
XP_010882449.1	558	msaprobs_alignment_4742434	1.8e-139	1.4e-113	8.700000000000001e-110	hyaluronan synthase 3 [Esox lucius]
XP_040894440.1	558	msaprobs_alignment_4742434	1.9e-139	9.4e-141	5.8e-137	hyaluronan synthase 3 [Toxotes jaculatrix]
XP_008410764.1	558	msaprobs_alignment_4742434	1.9e-139	3.6e-26	2.2e-22	PREDICTED: hyaluronan synthase 3 [Poecilia reticulata]
XP_008410764.1	558	msaprobs_alignment_4742434	1.9e-139	1.1e-113	6.4e-110	PREDICTED: hyaluronan synthase 3 [Poecilia reticulata]
XP_035137695.1	1257	msaprobs_alignment_4742434	2.0999999999999997e-139	4.8e-142	2.9e-138	transport and Golgi organization protein 6 homolog isoform X5 [Callithrix jacchus]
XP_043981740.1	558	msaprobs_alignment_4742434	2.2999999999999998e-139	9.6e-26	5.9e-22	hyaluronan synthase 3 [Gambusia affinis]
XP_021452603.2	558	msaprobs_alignment_4742434	2.3999999999999998e-139	9.7e-114	5.900000000000001e-110	hyaluronan synthase 3 [Oncorhynchus mykiss]
XP_029993203.1	558	msaprobs_alignment_4742434	2.3999999999999998e-139	8.2e-141	5e-137	hyaluronan synthase 3 [Sphaeramia orbicularis]
XP_026143167.1	562	msaprobs_alignment_4742434	2.7e-139	4.6e-26	2.8000000000000004e-22	hyaluronan synthase 3-like isoform X1 [Carassius auratus]
XP_026143167.1	562	msaprobs_alignment_4742434	2.7e-139	5.8e-114	3.5000000000000003e-110	hyaluronan synthase 3-like isoform X1 [Carassius auratus]
XP_035137693.1	1591	msaprobs_alignment_4742434	2.9e-139	8.7e-142	5.2999999999999997e-138	transport and Golgi organization protein 6 homolog isoform X3 [Callithrix jacchus]
XP_038856490.1	558	msaprobs_alignment_4742434	3.2e-139	1.9e-113	1.2e-109	hyaluronan synthase 3-like [Salvelinus namaycush]
XP_031977970.1	548	msaprobs_alignment_4742434	3.2e-139	2.9e-141	1.8e-137	hyaluronan synthase 3 [Corvus moneduloides]
XP_037622901.1	558	msaprobs_alignment_4742434	3.3e-139	5.5e-141	3.3999999999999997e-137	hyaluronan synthase 3 [Sebastes umbrosus]
XP_041746979.1	559	msaprobs_alignment_4742434	3.5e-139	3.2e-26	2e-22	LOW QUALITY PROTEIN: hyaluronan synthase 3 [Coregonus clupeaformis]
XP_041746979.1	559	msaprobs_alignment_4742434	3.5e-139	2.5e-113	1.4999999999999999e-109	LOW QUALITY PROTEIN: hyaluronan synthase 3 [Coregonus clupeaformis]
XP_035137694.1	1590	msaprobs_alignment_4742434	3.5e-139	1.0999999999999999e-141	6.6e-138	transport and Golgi organization protein 6 homolog isoform X4 [Callithrix jacchus]
XP_039414506.1	548	msaprobs_alignment_4742434	3.8e-139	3.4999999999999997e-141	2.1e-137	hyaluronan synthase 3 [Corvus cornix cornix]
XP_005795847.1	558	msaprobs_alignment_4742434	4e-139	1.2e-25	7.100000000000001e-22	hyaluronan synthase 3 [Xiphophorus maculatus]
XP_027885809.1	558	msaprobs_alignment_4742434	4e-139	5.9e-114	3.6e-110	hyaluronan synthase 3 [Xiphophorus couchianus]
XP_028988712.1	599	msaprobs_alignment_4742434	4e-139	1.1e-113	6.7e-110	hyaluronan synthase 3-like isoform X1 [Betta splendens]
XP_026143169.1	553	msaprobs_alignment_4742434	4.0999999999999994e-139	7.5e-26	4.600000000000001e-22	hyaluronan synthase 3-like isoform X3 [Carassius auratus]
XP_042352650.1	558	msaprobs_alignment_4742434	4.2999999999999994e-139	1.9e-25	1.2e-21	hyaluronan synthase 3 [Plectropomus leopardus]
XP_037264867.1	548	msaprobs_alignment_4742434	4.5999999999999995e-139	1.6e-140	9.9e-137	hyaluronan synthase 3 [Falco rusticolus]
XP_026143168.1	556	msaprobs_alignment_4742434	4.8999999999999996e-139	4.8e-26	2.9e-22	hyaluronan synthase 3-like isoform X2 [Carassius auratus]
XP_041693246.1	560	msaprobs_alignment_4742434	4.9999999999999996e-139	3.1e-26	1.9e-22	hyaluronan synthase 3-like [Coregonus clupeaformis]
XP_041693246.1	560	msaprobs_alignment_4742434	4.9999999999999996e-139	4.6e-113	2.8e-109	hyaluronan synthase 3-like [Coregonus clupeaformis]
XP_035137692.1	1599	msaprobs_alignment_4742434	5.5e-139	9.5e-142	5.8e-138	transport and Golgi organization protein 6 homolog isoform X2 [Callithrix jacchus]
XP_033490558.1	558	msaprobs_alignment_4742434	5.7e-139	3.4999999999999997e-25	2.1e-21	hyaluronan synthase 3 [Epinephelus lanceolatus]
XP_033490558.1	558	msaprobs_alignment_4742434	5.7e-139	6.3999999999999996e-114	3.9e-110	hyaluronan synthase 3 [Epinephelus lanceolatus]
XP_044788038.1	1173	msaprobs_alignment_4742434	5.8e-139	3.4999999999999997e-141	2.2e-137	transport and Golgi organization protein 6 homolog isoform X5 [Bubalus bubalis]
XP_012707764.2	558	msaprobs_alignment_4742434	6.1e-139	8.2e-26	5e-22	hyaluronan synthase 3 [Fundulus heteroclitus]
